Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
14133691716,"Apr 10, 2025, 5:41:08 AM",Afternoon Run,Run,,2058,6.03,165.0,51,false,,Nike Pegasus 40,activities/14133691716.gpx,,,2058.0,1804.0,6032.9,5.08,3.344,0.0,0.0,5.5,7.4,4.8,0.0,,,,,165.0,155.0,,,467.0,,,51.0,,,,,,,,,,,,,0.0,,1.0,6037.8,1744261248.0,1.0,17.3,14.9,10.9,0.66,1027.9,5.2,8.8,359.0,0.0,1744224384.0,1744264704.0,0.375,,17713268.0,0.0,1.0,0.13,38087.0,0.0,,,,,0.0,2.931,94.6,,,,5316.0,,,,,3.347,,,,,,,,,,,,""
14113102443,"Apr 8, 2025, 5:17:14 AM",Afternoon Run,Run,,1713,5.60,174.0,50,false,,Nike Pegasus 40,activities/14113102443.gpx,,,1713.0,1619.0,5608.0,4.84,3.464,2.1,2.1,5.5,7.6,3.7,0.0,,,,,174.0,159.0,,,434.0,,,50.0,,,,,,,,,,,,,0.0,,1.0,5611.7,1744088448.0,3.0,14.2,9.3,8.4,0.68,1005.1,5.7,11.8,203.0,0.4,1744051456.0,1744092032.0,0.375,,17713268.0,0.79,5.0,0.9,12948.0,0.0,,,,,0.0,3.274,83.3,,,,4836.0,,,,,3.466,,,,,,,,,,,,""
14044882427,"Apr 1, 2025, 3:50:52 AM",Afternoon Run,Run,,3841,9.19,159.0,53,false,,Nike Pegasus 40,activities/14044882427.gpx,,,3841.0,3029.0,9195.4,4.92,3.036,42.8,42.8,5.4,40.7,12.5,0.0,,,,,159.0,145.0,,,721.0,,,53.0,,,,,,,,,,,,,0.0,,1.0,9309.7,1743476352.0,3.0,17.7,16.3,13.2,0.75,1021.5,2.6,5.4,176.0,0.0,1743446144.0,1743488000.0,0.125,,17713268.0,0.0,1.0,1.0,32743.0,2.0,,,,,0.0,2.394,465.7,,,,9644.0,,,,,3.074,,,,,,,,,,,,""
13867849589,"Mar 13, 2025, 4:07:34 AM",Afternoon Run,Run,,1877,6.01,158.0,44,false,,Nike Pegasus 40,activities/13867849589.gpx,,,1877.0,1786.0,6017.4,4.92,3.369,2.1,2.1,5.7,7.8,3.3,0.0,,,,,158.0,151.0,,,466.0,,,44.0,,,,,,,,,,,,,0.0,,1.0,6021.9,1741838336.0,1.0,16.1,14.1,10.4,0.69,1018.6,5.0,8.1,162.0,0.0,1741803392.0,1741848320.0,0.375,,17713268.0,0.39,5.0,0.32,34817.0,2.0,,,,,0.0,3.206,144.1,,,,6104.0,,,,,3.372,,,,,,,,,,,,""
13848677531,"Mar 11, 2025, 3:36:56 AM",Afternoon Run,Run,,3405,9.38,169.0,83,false,,Nike Pegasus 40,activities/13848677531.gpx,,,3405.0,3011.0,9385.0,5.287,3.117,119.0,119.0,3.2,77.3,49.3,0.0,,,,,169.0,156.0,,,761.0,,,83.0,,,,,,,,,,,,,0.0,,1.0,9832.3,1741661952.0,8.0,19.5,14.9,13.6,0.69,1011.6,9.9,16.4,342.0,0.0,1741630336.0,1741675648.0,0.375,,17713268.0,0.0,1.0,0.72,38127.0,4.0,,,,,0.0,2.756,793.4,,,,8770.0,,,,,3.265,,,,,,,,,,,,""
13801962350,"Mar 6, 2025, 3:57:16 AM",Afternoon Run,Run,,2206,6.57,164.0,40,false,,Nike Pegasus 40,activities/13801962350.gpx,,,2206.0,1985.0,6577.4,5.58,3.314,2.2,2.2,5.7,8.0,3.7,0.0,,,,,164.0,148.0,,,510.0,,,40.0,,,,,,,,,,,,,0.0,,1.0,6582.9,1741229952.0,1.0,15.4,12.8,6.4,0.55,1020.5,5.4,9.1,158.0,0.0,1741198080.0,1741244160.0,0.125,,17713268.0,0.0,1.0,0.25,36891.0,5.0,,,,,0.0,2.982,138.9,,,,5748.0,,,,,3.316,,,,,,,,,,,,""
13738429685,"Feb 27, 2025, 3:41:27 AM",Afternoon Run,Run,,1993,6.14,161.0,39,false,,Nike Pegasus 40,activities/13738429685.gpx,,,1993.0,1830.0,6141.0,5.273,3.356,0.0,0.0,5.7,7.8,3.1,0.0,,,,,161.0,148.0,,,476.0,,,39.0,,,,,,,,,,,,,0.0,,1.0,6144.6,1740625152.0,1.0,19.8,20.6,14.6,0.72,1019.9,2.9,5.5,176.0,0.0,1740592768.0,1740640000.0,0.875,,17713268.0,0.0,1.0,0.23,33764.0,5.0,,,,,0.0,3.081,184.8,,,,6100.0,,,,,3.358,,,,,,,,,,,,""
13719799852,"Feb 25, 2025, 4:37:47 AM",Afternoon Run,Run,,3301,10.02,168.0,71,false,,Nike Pegasus 40,activities/13719799852.gpx,,,3301.0,3019.0,10019.9,5.527,3.319,77.1,77.1,5.0,77.6,49.1,0.0,,,,,168.0,151.0,,,800.0,,,71.0,,,,,,,,,,,,,0.0,,1.0,10330.1,1740455936.0,8.0,20.2,15.4,14.1,0.68,1016.3,11.2,18.4,336.0,0.0,1740419840.0,1740467456.0,0.875,,17713268.0,0.0,1.0,0.69,35826.0,3.0,,,,,0.0,3.035,394.7,,,,9064.0,,,,,3.422,,,,,,,,,,,,""
13675294680,"Feb 20, 2025, 3:58:55 AM",Afternoon Run,Run,,2025,6.09,153.0,30,false,,Nike Pegasus 40,activities/13675294680.gpx,,,2025.0,1895.0,6097.5,4.667,3.218,0.0,0.0,5.7,7.6,4.0,0.0,,,,,153.0,143.0,,,473.0,,,30.0,,,,,,,,,,,,,0.0,,1.0,6104.5,1740020352.0,8.0,21.8,19.9,15.4,0.67,1011.2,9.0,15.3,336.0,0.0,1739987456.0,1740035840.0,0.625,,17713268.0,0.0,1.0,0.14,36418.0,6.0,,,,,0.0,3.011,141.9,,,,5430.0,,,,,3.221,,,,,,,,,,,,""
13656946795,"Feb 18, 2025, 4:03:10 AM",Afternoon Run,Run,,2336,7.24,156.0,36,false,,Nike Pegasus 40,activities/13656946795.gpx,,,2336.0,2305.0,7245.2,4.76,3.143,44.2,44.2,5.7,48.1,14.1,0.0,,,,,156.0,144.0,,,569.0,,,36.0,,,,,,,,,,,,,0.0,,1.0,7355.5,1739851264.0,8.0,21.4,18.0,16.8,0.75,1002.0,8.4,15.6,338.0,0.1,1739814528.0,1739863296.0,0.625,,17713268.0,0.83,5.0,0.79,28239.0,4.0,,,,,0.0,3.102,157.0,,,,6592.0,,,,,3.191,,,,,,,,,,,,""
13613948391,"Feb 13, 2025, 3:53:48 AM",Afternoon Run,Run,,1940,6.06,158.0,39,false,,Nike Pegasus 40,activities/13613948391.gpx,,,1940.0,1899.0,6061.5,4.54,3.192,0.0,0.0,5.7,7.6,3.0,0.0,,,,,158.0,147.0,,,470.0,,,39.0,,,,,,,,,,,,,0.0,,1.0,6066.4,1739415552.0,1.0,21.2,22.9,12.6,0.58,1021.8,2.0,4.6,198.0,0.0,1739382144.0,1739431680.0,0.5,,17713268.0,0.0,1.0,0.09,26725.0,6.0,,,,,0.0,3.124,165.4,,,,5356.0,,,,,3.195,,,,,,,,,,,,""
13596179975,"Feb 11, 2025, 4:40:09 AM",Afternoon Run,Run,,2421,7.46,160.0,36,false,,Nike Pegasus 40,activities/13596179975.gpx,,,2421.0,2327.0,7465.3,4.74,3.208,42.1,42.1,5.7,48.1,44.3,0.0,,,,,160.0,145.0,,,586.0,,,36.0,,,,,,,,,,,,,0.0,,1.0,7565.1,1739246336.0,8.0,16.8,12.0,10.4,0.66,1020.9,7.1,11.8,155.0,0.0,1739209216.0,1739259008.0,0.375,,17713268.0,0.38,5.0,0.79,35918.0,4.0,,,,,0.0,3.084,134.8,,,,6664.0,,,,,3.251,,,,,,,,,,,,""
13567589343,"Feb 7, 2025, 10:10:59 PM",Lunch Run,Run,,1071,3.02,161.0,13,false,,Nike Pegasus 40,activities/13567589343.gpx,,,1071.0,993.0,3020.6,4.94,3.042,0.0,0.0,4.4,14.6,2.5,-0.3,,,,,161.0,140.0,,,233.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,3008.8,1738965632.0,1.0,19.9,19.9,13.1,0.65,1015.9,4.4,7.0,344.0,0.0,1738949760.0,1739000064.0,0.375,,17713268.0,0.0,1.0,0.02,37419.0,7.0,,,,,0.0,2.82,0.0,,,,2876.0,,,,,3.03,,,,,,,,,,,,""
13550655749,"Feb 5, 2025, 8:58:34 PM",Morning Run,Run,,2483,7.34,169.0,59,false,,Nike Pegasus 40,activities/13550655749.gpx,,,2483.0,2364.0,7340.3,4.693,3.105,46.6,46.6,4.4,45.6,14.7,0.0,,,,,169.0,154.0,,,577.0,,,59.0,,,,,,,,,,,,,0.0,,1.0,7448.9,1738785536.0,3.0,16.9,16.0,13.8,0.82,1013.7,2.2,4.2,351.0,0.0,1738776832.0,1738827392.0,0.25,,17713268.0,0.0,1.0,0.96,30110.0,2.0,,,,,0.0,2.956,63.8,,,,6846.0,,,,,3.151,,,,,,,,,,,,""
13534001322,"Feb 4, 2025, 4:46:02 AM",Afternoon Run,Run,,2359,7.01,160.0,35,false,,Nike Pegasus 40,activities/13534001322.gpx,,,2359.0,2172.0,7015.8,5.22,3.23,43.9,43.9,5.5,48.0,17.4,0.0,,,,,160.0,145.0,,,552.0,,,35.0,,,,,,,,,,,,,0.0,,1.0,7128.2,1738641664.0,8.0,18.4,15.3,12.6,0.69,1018.1,6.9,10.7,158.0,0.0,1738603776.0,1738654720.0,0.125,,17713268.0,0.0,1.0,0.46,34373.0,4.0,,,,,0.0,2.974,118.3,,,,6218.0,,,,,3.282,,,,,,,,,,,,""
13489681837,"Jan 30, 2025, 3:57:14 AM",Afternoon Run,Run,,2036,6.12,154.0,45,false,,Nike Pegasus 40,activities/13489681837.gpx,,,2036.0,1848.0,6125.5,4.98,3.315,0.0,0.0,5.7,7.6,3.1,0.0,,,,,154.0,151.0,,,475.0,,,45.0,,,,,,,,,,,,,0.0,,1.0,6130.5,1738205952.0,3.0,19.6,19.2,14.8,0.74,1016.4,1.8,4.1,195.0,0.0,1738171392.0,1738222976.0,0.0,,17713268.0,0.76,5.0,1.0,24651.0,5.0,,,,,0.0,3.009,183.1,,,,5378.0,,,,,3.317,,,,,,,,,,,,""
13471445567,"Jan 28, 2025, 4:39:04 AM",Afternoon Run,Run,,2124,6.52,171.0,49,false,,Nike Pegasus 40,activities/13471445567.gpx,,,2124.0,2011.0,6519.1,5.433,3.242,43.8,43.8,5.7,47.9,14.2,0.0,,,,,171.0,153.0,,,513.0,,,49.0,,,,,,,,,,,,,0.0,,1.0,6628.1,1738036736.0,1.0,19.3,17.4,7.7,0.47,1020.4,6.3,9.6,345.0,0.0,1737998464.0,1738050304.0,0.875,,17713268.0,0.0,1.0,0.06,42170.0,5.0,,,,,0.0,3.069,108.1,,,,6326.0,,,,,3.296,,,,,,,,,,,,""
13428657027,"Jan 23, 2025, 3:46:28 AM",Afternoon Run,Run,,2103,6.17,165.0,41,false,,Nike Pegasus 40,activities/13428657027.gpx,,,2103.0,1928.0,6170.8,4.993,3.201,2.0,2.0,5.7,7.9,5.3,0.0,,,,,165.0,150.0,,,478.0,,,41.0,,,,,,,,,,,,,0.0,,1.0,6178.7,1737601152.0,8.0,21.5,19.3,14.9,0.66,999.7,8.5,14.4,359.0,0.0,1737566080.0,1737618560.0,0.875,,17713268.0,0.0,1.0,0.21,37546.0,7.0,,,,,0.0,2.934,115.0,,,,5514.0,,,,,3.205,,,,,,,,,,,,""
13410949400,"Jan 21, 2025, 4:39:29 AM",Afternoon Run,Run,,1900,6.05,168.0,45,false,,Nike Pegasus 40,activities/13410949400.gpx,,,1900.0,1842.0,6049.5,6.0,3.284,2.2,2.2,5.7,7.9,2.8,0.0,,,,,168.0,154.0,,,469.0,,,45.0,,,,,,,,,,,,,0.0,,1.0,6053.8,1737432064.0,1.0,22.2,23.1,13.6,0.58,1006.5,3.4,5.9,180.0,0.0,1737393152.0,1737445888.0,0.625,,17713268.0,0.0,1.0,0.08,38717.0,5.0,,,,,0.0,3.184,121.8,,,,5168.0,,,,,3.287,,,,,,,,,,,,""
13367363826,"Jan 16, 2025, 3:39:32 AM",Afternoon Run,Run,,2056,6.09,170.0,34,false,,Nike Pegasus 40,activities/13367363826.gpx,,,2056.0,1919.0,6094.0,5.44,3.176,2.1,2.1,5.7,7.8,4.3,0.0,,,,,170.0,146.0,,,472.0,,,34.0,,,,,,,,,,,,,0.0,,1.0,6102.9,1736996352.0,2.0,17.6,14.6,10.9,0.65,1016.8,6.2,10.1,161.0,0.0,1736960768.0,1737014016.0,0.625,,17713268.0,0.0,1.0,0.41,38956.0,6.0,,,,,0.0,2.964,181.7,,,,5486.0,,,,,3.18,,,,,,,,,,,,""
13349125865,"Jan 14, 2025, 4:02:12 AM",Afternoon Run,Run,,1705,5.54,174.0,49,false,,Nike Pegasus 40,activities/13349125865.gpx,,,1705.0,1641.0,5540.6,5.053,3.376,2.1,2.1,5.7,7.8,2.9,0.0,,,,,174.0,157.0,,,429.0,,,49.0,,,,,,,,,,,,,0.0,,1.0,5545.5,1736827136.0,3.0,16.5,12.8,9.7,0.64,1013.4,4.8,8.1,164.0,0.0,1736787840.0,1736841344.0,0.375,,17713268.0,0.0,1.0,0.91,36785.0,4.0,,,,,0.0,3.25,143.9,,,,4948.0,,,,,3.379,,,,,,,,,,,,""
13286371156,"Jan 6, 2025, 10:30:00 PM",Lunch Run,Run,,2095,6.18,164.0,43,false,,Nike Pegasus 40,activities/13286371156.gpx,,,2095.0,1947.0,6187.2,4.92,3.178,6.2,6.2,4.4,14.6,13.1,0.0,,,,,164.0,149.0,,,479.0,,,43.0,,,,,,,,,,,,,0.0,,1.0,6190.7,1736200832.0,2.0,16.6,15.6,12.0,0.74,1013.9,3.5,6.3,188.0,0.0,1736182656.0,1736236672.0,0.125,,17713268.0,0.0,1.0,0.52,31079.0,7.0,,,,,0.0,2.953,27.1,,,,5550.0,,,,,3.18,,,,,,,,,,,,""
13250316934,"Jan 2, 2025, 9:53:59 PM",Morning Run,Run,,1386,3.88,148.0,12,false,,Nike Pegasus 40,activities/13250316934.gpx,,,1386.0,1346.0,3879.4,5.78,2.882,19.8,19.8,427.7,441.8,10.5,0.0,,,,,148.0,138.0,,,302.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,3904.8,1735851648.0,1.0,19.0,18.0,15.7,0.81,1016.2,5.4,10.0,126.0,0.0,1735844608.0,1735894144.0,0.125,,17713268.0,0.0,1.0,0.27,38905.4,1.0,,,,,0.0,2.799,0.0,,,,3778.0,,,,,2.901,,,,,,,,,,,,""
13183736461,"Dec 24, 2024, 7:01:44 PM",Morning Run,Run,,2636,7.88,159.0,51,false,,Nike Pegasus 40,activities/13183736461.gpx,,,2636.0,2621.0,7888.6,5.313,3.01,53.6,53.6,4.4,45.6,15.2,0.0,,,,,159.0,147.0,,,619.0,,,51.0,,,,,,,,,,,,,0.0,,1.0,7997.4,1735066752.0,3.0,16.2,11.6,13.3,0.83,1002.3,6.0,9.6,2.0,0.0,1735058816.0,1735113344.0,0.875,,17713268.0,0.0,1.0,1.0,28148.0,1.0,,,,,0.0,2.993,0.0,,,,7356.0,,,,,3.051,,,,,,,,,,,,""
13171695819,"Dec 23, 2024, 12:05:51 AM",Afternoon Run,Run,,2939,8.34,169.0,81,false,,Nike Pegasus 40,activities/13171695819.gpx,,,2939.0,2792.0,8341.8,5.1,2.988,16.4,16.4,4.4,14.6,37.2,0.0,,,,,169.0,157.0,,,649.0,,,81.0,,,,,,,,,,,,,0.0,,1.0,8382.0,1734912000.0,8.0,19.6,16.8,15.0,0.75,1001.8,6.9,11.1,345.0,0.0,1734885888.0,1734940544.0,0.75,,17713268.0,0.0,1.0,0.32,30765.0,9.0,,,,,0.0,2.838,56.9,,,,7834.0,,,,,3.002,,,,,,,,,,,,""
13132299580,"Dec 17, 2024, 5:09:16 AM",Evening Run,Run,,3551,10.03,166.0,79,false,,Nike Pegasus 40,activities/13132299580.gpx,,,3551.0,3270.0,10032.8,4.94,3.068,44.6,44.6,5.0,42.4,11.5,0.0,,,,,166.0,151.0,,,787.0,,,79.0,,,,,,,,,,,,,0.0,,1.0,10172.8,1734411648.0,8.0,13.6,6.6,6.2,0.61,1016.8,9.8,17.0,155.0,0.0,1734367360.0,1734421888.0,0.625,,17713268.0,0.65,5.0,0.61,39861.0,2.0,,,,,0.0,2.825,308.0,,,,9310.0,,,,,3.111,,,,,,,,,,,,""
13097177729,"Dec 12, 2024, 1:06:59 AM",Afternoon Run,Run,,2634,7.72,163.0,53,false,,Nike Pegasus 40,activities/13097177729.gpx,,,2634.0,2628.0,7720.2,4.347,2.938,83.1,83.1,4.4,45.6,18.3,0.0,,,,,163.0,149.0,,,614.0,,,53.0,,,,,,,,,,,,,0.0,,1.0,7929.1,1733965184.0,3.0,18.7,14.6,14.0,0.74,1005.1,6.2,9.7,350.0,0.0,1733935232.0,1733989632.0,0.375,,17713268.0,0.64,5.0,1.0,13859.0,5.0,,,,,0.0,2.931,30.3,,,,7310.0,,,,,3.017,,,,,,,,,,,,""
13083767549,"Dec 10, 2024, 6:36:03 AM",Evening Run,Run,,2219,6.89,164.0,54,false,,Nike Pegasus 40,activities/13083767549.gpx,,,2219.0,2209.0,6895.6,4.0,3.122,10.1,10.1,4.4,14.6,9.5,0.0,,,,,164.0,152.0,,,535.0,,,54.0,,,,,,,,,,,,,0.0,,1.0,6909.2,1733810432.0,8.0,18.0,15.5,12.2,0.69,1009.0,7.2,11.9,0.0,0.0,1733762432.0,1733816832.0,0.375,,17713268.0,0.0,1.0,0.08,37503.0,1.0,,,,,0.0,3.108,29.5,,,,6204.0,,,,,3.128,,,,,,,,,,,,""
13049834183,"Dec 5, 2024, 3:54:04 AM",Afternoon Run,Run,,2057,6.09,158.0,42,false,,Nike Pegasus 40,activities/13049834183.gpx,,,2057.0,1933.0,6091.0,4.36,3.151,2.1,2.1,5.7,7.8,8.5,0.0,,,,,158.0,149.0,,,472.0,,,42.0,,,,,,,,,,,,,0.0,,1.0,6098.2,1733367552.0,8.0,20.9,18.2,14.6,0.67,1006.1,9.0,15.5,345.0,0.0,1733330560.0,1733384576.0,0.125,,17713268.0,0.0,1.0,0.29,35630.0,7.0,,,,,0.0,2.961,149.4,,,,5362.0,,,,,3.155,,,,,,,,,,,,""
12999417916,"Nov 28, 2024, 3:33:38 AM",Afternoon Run,Run,,1808,5.42,,,false,,Nike Pegasus 40,activities/12999417916.gpx,,,1808.0,1793.0,5425.0,4.607,3.026,2.2,2.2,5.7,7.9,3.6,0.0,,,,,,,,,420.0,,,,,,,,,,,,,,,,0.0,,1.0,5429.4,1732762752.0,8.0,18.1,10.8,13.6,0.75,1014.6,12.6,20.5,348.0,0.0,1732725760.0,1732779264.0,0.875,,17713268.0,0.0,1.0,0.96,29607.0,4.0,,,,,0.0,3.001,136.7,,,,5614.0,,,,,3.028,,,,,,,,,,,,""
12786618040,"Oct 31, 2024, 4:01:04 AM",Afternoon Run,Run,,2235,5.23,156.0,12,false,,Nike Pegasus 40,activities/12786618040.gpx,,,2235.0,1953.0,5233.3,5.16,2.68,0.0,0.0,4.6,7.6,20.3,0.0,,,,,156.0,126.0,,,406.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,5244.5,,,,,,,,,,,,,,,,17713268.0,,,,,,,,,,0.0,2.342,150.9,,,,6252.0,,,,,2.685,,,,,,,,,,,,""
12770339277,"Oct 29, 2024, 4:45:29 AM",Afternoon Run,Run,,1553,5.01,166.0,37,false,,Nike Pegasus 40,activities/12770339277.gpx,,,1553.0,1535.0,5011.5,4.52,3.265,2.2,2.2,6.2,8.4,3.6,0.0,,,,,166.0,154.0,,,388.0,,,37.0,,,,,,,,,,,,,0.0,,1.0,5014.7,,,,,,,,,,,,,,,,17713268.0,,,,,,,,,,0.0,3.227,139.6,,,,4288.0,,,,,3.267,,,,,,,,,,,,""
12730692591,"Oct 24, 2024, 3:31:33 AM",Afternoon Run,Run,,2056,5.78,157.0,29,false,,Nike Pegasus 40,activities/12730692591.gpx,,,2056.0,1947.0,5780.3,4.729,2.969,2.2,2.2,4.6,8.4,27.3,0.0,,,,,157.0,145.0,,,448.0,,,29.0,,,,,,,,,,,,,0.0,,1.0,5793.4,,,,,,,,,,,,,,,,17713268.0,,,,,,,,,,0.0,2.811,604.8,,,,5762.0,,,,,2.976,,,,,,,,,,,,""
12658485114,"Oct 15, 2024, 4:49:12 AM",Afternoon Run,Run,,3266,10.06,157.0,53,false,,Nike Pegasus 40,activities/13496197754.fit.gz,,,3266.0,3190.0,10067.1,4.802,3.156,53.4,53.4,6.1,41.6,47.3,0.0,,,,,157.0,147.0,,,790.0,,,53.0,,,,,,,,,,,,,0.0,,1.0,10211.7,,,,,,,,,,,,,,,,17713268.0,,,,,,,,,,0.0,3.082,85.2,,,,9822.0,,,,,3.201,,,,,,,,,,,,""
12619869342,"Oct 10, 2024, 4:04:15 AM",Afternoon Run,Run,,2117,6.17,165.0,26,false,,Nike Pegasus 40,activities/13454588025.fit.gz,,,2117.0,2027.0,6176.1,4.847,3.047,0.0,0.0,6.2,8.2,3.6,0.0,,,,,165.0,142.0,,,479.0,,,26.0,,,,,,,,,,,,,0.0,,1.0,6181.7,,,,,,,,,,,,,,,,17713268.0,,,,,,,,,,0.0,2.917,158.3,,,,6118.0,,,,,3.05,,,,,,,,,,,,""
12602830950,"Oct 8, 2024, 4:44:32 AM",Afternoon Run,Run,,3359,10.01,158.0,66,false,,Nike Pegasus 40,activities/13436433610.fit.gz,,,3359.0,3183.0,10012.1,9.4,3.145,64.6,64.5,4.6,62.6,48.7,0.0,,,,,158.0,150.0,,,796.0,,,66.0,,,,,,,,,,,,,0.0,,1.0,10279.0,,,,,,,,,,,,,,,,17713268.0,,,,,,,,,,0.0,2.981,350.7,,,,9510.0,,,,,3.229,,,,,,,,,,,,""
12545201993,"Oct 1, 2024, 4:02:16 AM",Afternoon Run,Run,,3483,10.02,175.0,82,false,,Nike Pegasus 40,activities/13375594906.fit.gz,,,3483.0,3247.0,10024.9,5.504,3.087,71.1,71.8,5.6,70.6,48.4,0.0,,,,,175.0,152.0,,,794.0,,,82.0,,,,,,,,,,,,,0.0,,1.0,10253.6,,,,,,,,,,,,,,,,17713268.0,,,,,,,,,,0.0,2.878,385.2,,,,9224.0,,,,,3.158,,,,,,,,,,,,""
12506012572,"Sep 26, 2024, 4:58:40 AM",Afternoon Run,Run,,1784,5.43,146.0,18,false,,Nike Pegasus 40,activities/13333696587.fit.gz,,,1784.0,1779.0,5435.7,4.657,3.055,2.2,2.0,6.2,8.4,2.6,0.0,,,,,146.0,140.0,,,421.0,,,18.0,,,,,,,,,,,,,0.0,,1.0,5440.5,,,,,,,,,,,,,,,,17713268.0,,,,,,,,,,0.0,3.047,120.1,,,,4932.0,,,,,3.058,,,,,,,,,,,,""
12489422602,"Sep 24, 2024, 5:45:08 AM",Afternoon Run,Run,,3271,10.03,156.0,63,false,,Nike Pegasus 40,activities/13316059407.fit.gz,,,3271.0,3221.0,10036.1,4.989,3.116,60.5,60.5,6.1,65.4,31.5,0.0,,,,,156.0,144.0,,,785.0,,,63.0,,,,,,,,,,,,,0.0,,1.0,10137.1,,,,,,,,,,,,,,,,17713268.0,,,,,,,,,,0.0,3.068,167.5,,,,9010.0,,,,,3.147,,,,,,,,,,,,""
12438891305,"Sep 18, 2024, 5:16:02 AM",Afternoon Run,Run,,2040,5.64,131.0,5,false,,Nike Pegasus 40,activities/12438891305.gpx,,,2040.0,1975.0,5648.7,4.33,2.86,0.0,0.0,6.2,8.2,3.0,0.0,,,,,131.0,109.0,,,438.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,5653.7,,,,,,,,,,,,,,,,17713268.0,,,,,,,,,,0.0,2.769,132.2,,,,6002.0,,,,,2.863,,,,,,,,,,,,""
12330033333,"Sep 5, 2024, 5:04:38 AM",Afternoon Run,Run,,2151,6.16,170.0,26,false,,Nike Pegasus 40,activities/12330033333.gpx,,,2151.0,2099.0,6167.5,5.1,2.938,2.2,2.2,6.2,8.4,2.9,0.0,,,,,170.0,144.0,,,478.0,,,26.0,,,,,,,,,,,,,0.0,,1.0,6172.6,,,,,,,,,,,,,,,,17713268.0,,,,,,,,,,0.0,2.867,159.2,,,,5778.0,,,,,2.941,,,,,,,,,,,,""
12312124196,"Sep 3, 2024, 5:09:56 AM",Afternoon Run,Run,,3402,10.01,156.0,50,false,,Nike Pegasus 40,activities/12312124196.gpx,,,3402.0,3248.0,10009.1,5.198,3.082,44.7,44.7,6.2,42.8,12.8,0.0,,,,,156.0,144.0,,,783.0,,,50.0,,,,,,,,,,,,,0.0,,1.0,10116.5,,,,,,,,,,,,,,,,17713268.0,,,,,,,,,,0.0,2.942,274.4,,,,9020.0,,,,,3.115,,,,,,,,,,,,""
12270007005,"Aug 29, 2024, 5:40:18 AM",Afternoon Ride,Ride,,444,0.39,127.0,1,false,,,activities/12270007005.gpx,,,444.0,300.0,392.3,3.112,1.308,2.1,2.1,6.3,9.5,25.4,0.7,,,,,127.0,120.0,,22.0,7.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.884,0.0,,,,,,,,,,,,,,,,,,,,,""
12270006675,"Aug 29, 2024, 5:05:21 AM",Afternoon Run,Run,,2084,4.68,150.0,26,false,,Nike Pegasus 40,activities/12270006675.gpx,,,2084.0,2044.0,4681.8,3.652,2.29,2.2,2.2,6.2,8.4,3.8,0.0,,,,,150.0,142.0,,,363.0,,,26.0,,,,,,,,,,,,,0.0,,1.0,4686.0,,,,,,,,,,,,,,,,17713268.0,,,,,,,,,,0.0,2.247,162.5,,,,5342.0,,,,,2.293,,,,,,,,,,,,""
12252564007,"Aug 27, 2024, 5:44:12 AM",Afternoon Run,Run,,3281,10.04,160.0,70,false,,Nike Pegasus 40,activities/12252564007.gpx,,,3281.0,3133.0,10045.9,5.036,3.206,44.8,44.8,6.2,42.9,12.9,0.0,,,,,160.0,150.0,,,786.0,,,70.0,,,,,,,,,,,,,0.0,,1.0,10152.8,,,,,,,,,,,,,,,,17713268.0,,,,,,,,,,0.0,3.062,276.8,,,,8784.0,,,,,3.241,,,,,,,,,,,,""
